,Rnk,GC,Timelag,BIB,Rider,Age,Team,UCI,Pnt,Time,Avg,Name,Stage,Date,Avg. speed winner,ProfileScore,Distance,RaceRanking
48,49,16.0,+1:43,121,WOODS Michael,32,EF Education First,,,2:392:39,43.16,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
49,50,29.0,+3:22,131,CRAS Steff,23,Team Katusha Alpecin,,,2:422:42,43.101000000000006,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
50,51,20.0,+2:12,44,GILBERT Philippe,36,Deceuninck - Quick Step,,,2:432:43,43.081,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
51,52,30.0,+3:23,34,PETILLI Simone,26,UAE-Team Emirates,,,",,2:43",43.081,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
52,53,28.0,+3:15,171,BOASSON HAGEN Edvald,32,Team Dimension Data,,,2:452:45,43.042,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
53,54,52.0,+11:00,94,LADAGNOUS Matthieu,34,Groupama - FDJ,,,",,2:45",43.042,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
54,55,122.0,+35:05,127,WHELAN James,22,EF Education First,,,2:492:49,42.963,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
55,56,32.0,+3:31,147,VANHOUCKE Harm,21,Lotto Soudal,,,2:512:51,42.924,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
56,57,70.0,+18:01,143,HAGEN Carl Fredrik,27,Lotto Soudal,,,2:522:52,42.903999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
57,58,132.0,+38:37,125,VAN DEN BERG Julius,22,EF Education First,,,2:532:53,42.885,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
58,59,36.0,+4:07,16,SCHULTZ Nick,24,Mitchelton-Scott,,,",,2:53",42.885,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
59,60,90.0,+21:54,97,ROUX Anthony,32,Groupama - FDJ,,,2:552:55,42.845,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
60,61,54.0,+11:04,194,DOUBEY Fabien,25,Wanty - Gobert Cycling Team,,,2:562:56,42.826,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
61,62,120.0,+34:28,193,DEGAND Thomas,33,Wanty - Gobert Cycling Team,,,2:572:57,42.806000000000004,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
62,63,72.0,+18:09,46,ŠTYBAR Zdeněk,33,Deceuninck - Quick Step,,,2:582:58,42.787,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
63,64,91.0,+22:03,203,DELAPLACE Anthony,29,Team Arkéa Samsic,,,3:043:04,42.67,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
64,65,89.0,+21:30,124,OWEN Logan,24,EF Education First,,,3:053:05,42.651,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
65,66,104.0,+27:33,102,EENKHOORN Pascal,22,Team Jumbo-Visma,,,3:083:08,42.593,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
66,67,76.0,+18:44,24,GENIEZ Alexandre,31,AG2R La Mondiale,,,3:093:09,42.574,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
67,68,110.0,+30:10,114,EG Niklas,24,Trek - Segafredo,,,3:103:10,42.553999999999995,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
68,69,98.0,+24:37,146,MERTZ Rémy,23,Lotto Soudal,,,3:123:12,42.516000000000005,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
69,70,34.0,+3:53,161,PAUWELS Serge,35,CCC Team,,,3:133:13,42.497,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
70,71,18.0,+1:59,191,MARTIN Guillaume,26,Wanty - Gobert Cycling Team,,,3:163:16,42.43899999999999,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
71,72,53.0,+11:02,83,FERNÁNDEZ Rubén,28,Movistar Team,,,3:213:21,42.343,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
72,73,133.0,+39:08,82,ERVITI Imanol,35,Movistar Team,,,3:243:24,42.286,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
73,74,134.0,+39:08,177,VERMOTE Julien,29,Team Dimension Data,,,3:273:27,42.229,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
74,75,55.0,+11:43,215,POWER Robert,24,Team Sunweb,,,3:283:28,42.21,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
75,76,73.0,+18:37,104,KUSS Sepp,24,Team Jumbo-Visma,,,",,3:28",42.21,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
76,77,37.0,+4:09,151,COLBRELLI Sonny,29,Bahrain Merida,,,3:303:30,42.172,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
77,78,74.0,+18:39,56,MÜHLBERGER Gregor,25,BORA - hansgrohe,,,",,3:30",42.172,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
78,79,49.0,+9:41,115,SKUJIŅŠ Toms,27,Trek - Segafredo,,,3:323:32,42.135,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
79,80,112.0,+30:34,113,DE KORT Koen,36,Trek - Segafredo,,,3:333:33,42.11600000000001,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
80,81,57.0,+12:38,162,BERNAS Paweł,29,CCC Team,,,3:343:34,42.097,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
81,82,60.0,+14:01,26,NAESEN Oliver,28,AG2R La Mondiale,,,",,3:34",42.097,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
82,83,92.0,+22:33,75,HANSEN Jesper,28,"Cofidis, Solutions Crédits",,,",,3:34",42.097,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
83,84,61.0,+14:52,112,BERNARD Julien,27,Trek - Segafredo,,,3:353:35,42.078,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
84,85,75.0,+18:43,62,BALLERINI Davide,24,Astana Pro Team,,,3:363:36,42.059,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
85,86,93.0,+22:38,144,KEUKELEIRE Jens,30,Lotto Soudal,,,3:393:39,42.003,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
86,87,56.0,+11:55,202,BOUET Maxime,32,Team Arkéa Samsic,,,3:403:40,41.983999999999995,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
87,88,121.0,+35:02,92,BONNET William,36,Groupama - FDJ,,,3:423:42,41.946000000000005,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
88,89,109.0,+29:22,192,DE CLERCQ Bart,32,Wanty - Gobert Cycling Team,,,3:433:43,41.928000000000004,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
89,90,45.0,+7:33,47,VAKOČ Petr,26,Deceuninck - Quick Step,,,",,3:43",41.928000000000004,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
90,91,135.0,+39:28,176,VENTER Jaco,32,Team Dimension Data,,,3:443:44,41.909,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
91,92,100.0,+25:11,17,SMITH Dion,26,Mitchelton-Scott,,,3:463:46,41.872,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
92,93,35.0,+3:58,22,CHEREL Mikaël,33,AG2R La Mondiale,,,",,3:46",41.872,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
93,94,94.0,+22:48,35,RAVASI Edward,25,UAE-Team Emirates,,,3:493:49,41.816,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
94,95,38.0,+4:32,201,BARGUIL Warren,27,Team Arkéa Samsic,,,3:523:52,41.76,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
95,96,95.0,+22:51,213,NIEUWENHUIS Joris,23,Team Sunweb,,,",,3:52",41.76,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
96,97,77.0,+19:03,197,MINNAARD Marco,30,Wanty - Gobert Cycling Team,,,",,3:52",41.76,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
97,98,136.0,+39:47,37,TROIA Oliviero,24,UAE-Team Emirates,,,4:034:03,41.556999999999995,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
98,99,48.0,+8:31,164,KOCH Jonas,25,CCC Team,,,4:064:06,41.501999999999995,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
99,100,96.0,+23:05,32,LAENGEN Vegard Stake,30,UAE-Team Emirates,,,",,4:06",41.501999999999995,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
100,101,68.0,+17:47,33,MUÑOZ Cristian Camilo,23,UAE-Team Emirates,,,4:084:08,41.465,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
101,102,123.0,+35:40,117,THEUNS Edward,28,Trek - Segafredo,,,4:094:09,41.446999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
102,103,69.0,+17:51,63,BOHÓRQUEZ Hernando,26,Astana Pro Team,,,4:124:12,41.391999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
103,104,39.0,+4:52,87,VERONA Carlos,26,Movistar Team,,,",,4:12",41.391999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
104,105,115.0,+30:53,205,LEDANOIS Kévin,25,Team Arkéa Samsic,,,4:144:14,41.356,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
105,106,83.0,+20:02,153,PADUN Mark,22,Bahrain Merida,,,4:154:15,41.336999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
106,107,114.0,+30:37,53,BENEDETTI Cesare,31,BORA - hansgrohe,,,4:164:16,41.318999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
107,108,84.0,+20:03,23,COSNEFROY Benoît,23,AG2R La Mondiale,,,4:184:18,41.283,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
108,109,105.0,+27:38,166,TEN DAM Laurens,38,CCC Team,,,4:194:19,41.265,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
109,110,108.0,+28:54,214,PEDERSEN Casper,23,Team Sunweb,,,",,4:19",41.265,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
110,111,102.0,+26:44,187,PACHER Quentin,27,Vital Concept - B&B Hotels,,,4:204:20,41.247,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
111,112,40.0,+5:01,195,EIKING Odd Christian,24,Wanty - Gobert Cycling Team,,,4:224:22,41.211000000000006,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
112,113,82.0,+19:42,85,SEPÚLVEDA Eduardo,27,Movistar Team,,,4:284:28,41.102,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
113,114,79.0,+19:15,206,MAISON Jérémy,25,Team Arkéa Samsic,,,4:314:31,41.048,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
114,115,137.0,+40:17,45,HODEG Álvaro José,22,Deceuninck - Quick Step,,,4:334:33,41.013000000000005,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
115,116,97.0,+23:28,15,MEZGEC Luka,30,Mitchelton-Scott,,,4:394:39,40.906,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
116,117,111.0,+30:25,54,BENNETT Sam,28,BORA - hansgrohe,,,4:404:40,40.888000000000005,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
117,118,113.0,+30:36,57,PFINGSTEN Christoph,31,BORA - hansgrohe,,,4:414:41,40.87,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
118,119,117.0,+32:40,175,JANSE VAN RENSBURG Jacques,31,Team Dimension Data,,,4:434:43,40.834,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
119,120,124.0,+36:15,132,DEBUSSCHERE Jens,29,Team Katusha Alpecin,,,4:444:44,40.817,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
120,121,63.0,+16:02,116,STETINA Peter,31,Trek - Segafredo,,,4:454:45,40.799,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
121,122,139.0,+40:30,185,GAUTIER Cyril,31,Vital Concept - B&B Hotels,,,4:464:46,40.781,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
122,123,125.0,+36:25,212,FRÖHLINGER Johannes,34,Team Sunweb,,,4:544:54,40.64,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
123,124,138.0,+40:29,207,VACHON Florian,34,Team Arkéa Samsic,,,4:564:56,40.605,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
124,125,140.0,+40:42,204,GREIPEL André,36,Team Arkéa Samsic,,,4:584:58,40.57,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
125,126,99.0,+24:48,181,ROLLAND Pierre,32,Vital Concept - B&B Hotels,,,",,4:58",40.57,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
126,127,126.0,+36:30,184,COURTEILLE Arnaud,30,Vital Concept - B&B Hotels,,,4:594:59,40.552,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
127,128,119.0,+34:21,36,SUTHERLAND Rory,37,UAE-Team Emirates,,,",,4:59",40.552,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
128,129,71.0,+18:01,3,KWIATKOWSKI Michał,29,Team INEOS,,,5:015:01,40.516999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
129,130,129.0,+37:34,155,PIBERNIK Luka,25,Bahrain Merida,,,",,5:01",40.516999999999996,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
130,131,103.0,+27:31,73,BERHANE Natnael,28,"Cofidis, Solutions Crédits",,,5:085:08,40.396,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
131,132,127.0,+36:43,183,CAM Maxime,26,Vital Concept - B&B Hotels,,,5:125:12,40.326,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
132,133,80.0,+19:20,27,VENTURINI Clément,25,AG2R La Mondiale,,,5:155:15,40.274,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
133,134,46.0,+8:08,103,HOFSTEDE Lennard,24,Team Jumbo-Visma,,,5:255:25,40.102,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
134,135,128.0,+36:58,6,STANNARD Ian,32,Team INEOS,,,5:275:27,40.068000000000005,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
135,136,116.0,+32:35,2,KIRYIENKA Vasil,37,Team INEOS,,,5:345:34,39.949,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
136,137,58.0,+13:51,72,ATAPUMA Darwin,31,"Cofidis, Solutions Crédits",,,5:365:36,39.915,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
137,138,78.0,+19:15,12,HAIG Jack,25,Mitchelton-Scott,,,",,5:36",39.915,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
138,139,141.0,+41:25,186,MANZIN Lorrenzo,24,Vital Concept - B&B Hotels,,,5:415:41,39.83,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
139,140,142.0,+41:38,52,ARCHBOLD Shane,30,BORA - hansgrohe,,,5:545:54,39.611999999999995,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
140,141,130.0,+37:35,145,MARCZYŃSKI Tomasz,35,Lotto Soudal,,,6:046:04,39.446,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
141,142,131.0,+37:37,182,BAGOT Yoann,31,Vital Concept - B&B Hotels,,,6:066:06,39.413000000000004,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
142,DNS,,,1,FROOME Chris,34,Team INEOS,,,-,,Crit_rium_du_Dauphin_,4,12 June 2019,46.561 km/h,37,26.1 km,9
